OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,Tract_Area,tract_t,Lat,Long,OBJECTID,Tract_1,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,OBJECTID_12,MHI_2019_5YR,Avg_hshld_size,HCD_Low_2021,HCD_Moderate_2021,State_MHI_2019,State_MHI_Percent,Income_Group,DAC_and_or_LIC,Shape__Area,Shape__Length
3930,06,001,405302,06001405302,4053.02,Census Tract 4053.02,G5020,S,203809,0,+37.7984999,-122.2542834,6001405302,203811,6001405302,-21862.8689595077,-198210.071893449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,"$47,444",2,"$87,700","$120,550",75235,63.06%,Low,Yes,203811.18726325,2131.53791181295
3931,06,059,086303,06059086303,863.03,Census Tract 863.03,G5020,S,6562772,18124,+33.8125347,-117.8914129,6059086303,6580900,6059086303,-464861.321914879,195302.503498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148,"$69,263",3,"$96,800","$115,250",75235,92.06%,Low,Yes,6580900.34471893,12988.4826656471
3932,06,059,001902,06059001902,19.02,Census Tract 19.02,G5020,S,857688,0,+33.8637798,-117.9548148,6059001902,857691,6059001902,-459234.330724593,189255.235885712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150,"$88,750",4,"$107,550","$128,050",75235,117.96%,Low,Yes,857690.778541565,3749.68065481505
3933,06,059,062626,06059062626,626.26,Census Tract 626.26,G5020,S,473522,0,+33.6526070,-117.8396723,6059062626,473521,6059062626,-482409.254125975,200441.930287917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,"$26,750",3,"$96,800","$115,250",75235,35.56%,Low,Yes,473521.213645935,3213.25549491578
3934,06,059,042310,06059042310,423.10,Census Tract 423.10,G5020,S,2800317,0,+33.4852789,-117.6768613,6059042310,2800316,6059042310,-500597.607003299,215999.640181125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4154,"$61,757",2,"$86,050","$102,450",75235,82.09%,Low,Yes,2800315.64028168,9774.81825893537
3935,06,059,074407,06059074407,744.07,Census Tract 744.07,G5020,S,461619,0,+33.7378844,-117.8422033,6059074407,461622,6059074407,-472961.18618224,199991.941201612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,"$48,292",3,"$96,800","$115,250",75235,64.19%,Low,Yes,461621.989753723,2878.86581591407
3936,06,001,405600,06001405600,4056,Census Tract 4056,G5020,S,428774,0,+37.8008019,-122.2372726,6001405600,428774,6001405600,-21642.4719725569,-196708.622342259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,"$59,875",2,"$87,700","$120,550",75235,79.58%,Low,Yes,428773.800783873,2853.18876260168
3937,06,001,406400,06001406400,4064,Census Tract 4064,G5020,S,487913,77534,+37.7968060,-122.2217201,6001406400,565449,6001406400,-22256.7882300081,-195368.232902531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,"$77,115",3,"$98,650","$135,650",75235,102.50%,Low,Yes,565449.213592052,3012.0911431323
3938,06,059,075512,06059075512,755.12,Census Tract 755.12,G5020,S,627957,0,+33.7329217,-117.8214885,6059075512,627958,6059075512,-473467.443037246,201924.169555205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4028,"$76,206",4,"$107,550","$128,050",75235,101.29%,Low,Yes,627957.713363647,3130.78741541322
3939,06,001,405700,06001405700,4057,Census Tract 4057,G5020,S,546860,0,+37.7982307,-122.2296737,6001405700,546860,6001405700,-21943.9589996007,-196047.343209711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,"$61,444",3,"$98,650","$135,650",75235,81.67%,Low,Yes,546859.899765491,3408.88761792891
3940,06,001,405800,06001405800,4058,Census Tract 4058,G5020,S,519054,0,+37.7939452,-122.2330985,6001405800,519051,6001405800,-22413.1521389157,-196359.636931017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"$48,846",3,"$98,650","$135,650",75235,64.92%,Low,Yes,519050.793804169,3583.79258656159
3941,06,085,511608,06085511608,5116.08,Census Tract 5116.08,G5020,S,2454549,117653,+37.4292567,-122.1772178,6085511608,2572201,6085511608,-63098.720152,-192408.033465858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6984,"$63,000",2,"$94,200","$145,250",75235,83.74%,Low,Yes,2572201.27437878,9584.45965086333
3942,06,073,018100,06073018100,181,Census Tract 181,G5020,S,2543855,317983,+33.1771014,-117.3611031,6073018100,2861837,6073018100,-534039.223953487,246348.944088201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120,"$66,250",3,"$87,300","$102,700",75235,88.06%,Low,Yes,2861836.80142212,7950.55018965975
3943,06,073,018200,06073018200,182,Census Tract 182,G5020,S,1585002,0,+33.1897008,-117.3702227,6073018200,1585003,6073018200,-532600.528758496,245411.827671222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6121,"$50,881",3,"$87,300","$102,700",75235,67.63%,Low,Yes,1585003.15872192,5516.61709438641
3944,06,037,132002,06037132002,1320.02,Census Tract 1320.02,G5020,S,1600216,0,+34.1948951,-118.5071960,6037132002,1600215,6037132002,-423463.396227169,137566.264664928,1823,6037132002,91406,3354,49.20067659,87.02723147,0.06236471,88.69943995,13.10021891,94.16303671,0.085090407,31.71126322,6.911534855,57.17241379,670.6769867,57.26431608,1026.313051,59.65,726.638249,83.12726364,84.55248203,93.05608066,6,46.0806271,1,6.973269135,0.57,73.31568498,13,91.87316254,0,0,61.61983409,7.523769503,92.86869944,69.66,78.1779661,6.78,87.49037721,17.46,78.11565304,15.2,55.79600101,14.2,75.19285424,26.5,47.5,1.7,4.229567933,15.5,41.38149556,63.04065793,6.539365218,70.23449319,13.1783,73.6434,13.1783,44.842,39.5945,5.6351,0,2.415,0,7.5134,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,,,,,,,,,Yes,1600214.97109985,6414.96882866838
3945,06,037,402200,06037402200,4022,Census Tract 4022,G5020,S,5654048,0,+34.0818112,-117.7649757,6037402200,5654049,6037402200,-434660.681164249,206249.198191062,1564,6037402200,91768,6782,42.70388642,78.94604135,0.05852448,78.22028625,12.63136586,91.97261979,0.24894556,69.78220286,0,0,691.9546814,58.0020005,1877.637171,85.1875,1014.959585,99.55039341,68.31491486,76.87460618,11.5,64.66965286,23.85,73.30234103,0.47,67.04169424,1,12.45275094,5.1,75.94501718,66.19323117,8.082180377,96.63970131,59.21,68.27018943,4.28,33.11521683,12.41,49.82552343,16,57.61832447,8,53.36310732,22.3,39.20854271,5.6,52.5247267,18.1,54.626109,50.93590264,5.283708657,51.79021684,11.4421,68.6965,19.8614,59.8201,20.5544,8.9502,0.0885,10.1003,0,0.4866,Los Angeles,Pomona,CalEnviroScreen 4.0 Top 25%,,,,,,,,,Yes,5654048.86647797,12504.1943509162
3946,06,037,701902,06037701902,7019.02,Census Tract 7019.02,G5020,S,1790959,439378,+34.0124790,-118.4951703,6037701902,2230337,6037701902,-443647.233390075,139015.173893573,1223,6037701902,90401,4659,44.27110923,81.19011599,0.04716458,50.54138146,11.7063039,66.52146857,0.57922556,92.35843186,0,0,1550.444031,73.98099525,1356.928003,74,417.8039058,48.15786187,19.20113526,11.27914304,24,85.62896603,18.3,65.66495102,1.085,86.2475182,6,58.69382612,0,0,54.48562426,6.6526839,81.34411948,65.51,74.83798604,6.67,86.02771363,11.67,43.49451645,3.4,13.11060491,8.3,54.58113412,38.4,66.68341709,11.4,90.86413326,23.5,75.67807351,64.15177231,6.654623893,71.65910237,4.3786,74.5439,21.0775,8.3924,66.2159,13.1788,0,6.203,0,6.0099,Los Angeles,Santa Monica,CalEnviroScreen 4.0 Top 25%,,,,,,,,,Yes,2230337.17613983,6013.95774957433
3947,06,037,980001,06037980001,9800.01,Census Tract 9800.01,G5020,S,2315128,0,+34.1997152,-118.3575367,6037980001,2315129,6037980001,-422700.667895873,151347.235756061,1657,6037980001,91505,0,,,0.06133785,84.57996266,11.50704213,60.97075296,0.545696812,91.32545115,0,0,1404.274353,71.51787947,982.3396201,56.725,,,,,48.15,95.48338932,144,98.12385854,2.25,93.64659166,6,58.69382612,1.2,37.57159221,66.13673344,8.075282016,96.62725576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,Burbank,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",,,,,,,,,Yes,2315128.59460068,6934.74004110269
3948,06,037,980002,06037980002,9800.02,Census Tract 9800.02,G5020,S,6773682,208608,+33.8104081,-118.2386708,6037980002,6982289,6037980002,-465689.493704743,163102.346989736,1656,6037980002,90745,0,,,0.03975537,20.84629745,11.82071647,70.34225264,0.438653842,86.9695084,0.009390779,12.37931034,46923.56641,99.87496874,1705.208773,82.0875,,,,,102.25,99.29078014,162.55,98.52233106,14.135,99.81469226,21,98.71902562,15.7,96.42611684,74.24040057,9.064738163,99.41505912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,Carson,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",,,,,,,,,Yes,6982289.25291443,11545.3275765217
3949,06,037,980028,06037980028,9800.28,Census Tract 9800.28,G5020,S,17299747,2367417,+33.9421429,-118.4173296,6037980028,19667133,6037980028,-451610.867148454,146671.124823219,1267,6037980028,90045,0,,,0.04320513,32.1468575,11.96866046,76.73926571,0.710311721,95.64405725,0.978983428,42.72413793,3418.770142,86.45911478,1812.602843,84.075,,,,,13.55,72.41508025,100.8,96.62958658,2.06,92.73328921,0,0,2.25,55.50973654,67.57344986,8.250704806,97.31176105,24.48,15.49102692,,,9.88,28.82602193,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,Los Angeles,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",,,,,,,,,Yes,19667133.0318489,26157.4755817403
3950,06,037,500300,06037500300,5003,Census Tract 5003,G5020,S,8870614,120986,+34.0142722,-118.0395040,6037500300,8991597,6037500300,-442677.621319364,181085.524576355,1860,6037500300,90601,2973,39.8898558,74.79828543,0.05278424,68.08960797,11.9650108,76.5401369,0.293287101,75.59427505,0.862686131,41.72413793,3218.296672,85.62140535,3736.924297,98.3125,804.9148346,93.96777819,16.318201,8.79647133,6.7,47.48040314,6,35.01577287,0.545,71.99205824,4,43.78412432,8.9,88.08705613,64.81115371,7.913428994,95.71873055,56.32,64.36939182,5.65,67.92404414,21.16,91.16400798,7.2,30.86560364,1.7,13.30355934,10.5,11.26884422,2,6.298802707,17.5,51.77439797,48.59402811,5.040780151,48.197176,9.4181,67.3058,23.2762,54.1204,28.187,0,0,15.7753,0,1.9173,Los Angeles,Unincorporated Los Angeles County area,CalEnviroScreen 3.0 Disadvantaged Communities Only,,,,,,,,,Yes,8991597.31079865,13768.3050239138
3951,06,037,980005,06037980005,9800.05,Census Tract 9800.05,G5020,S,3957818,95526,+33.8534589,-118.3273387,6037980005,4053344,6037980005,-461082.490242002,154806.60532468,1580,6037980005,90501,0,,,0.04125212,24.87865588,12.05702425,81.53080274,0.140307843,48.6621033,5.200594643,54.65517241,27217.43359,99.73743436,1183.361785,68.075,,,,,57.85,97.08846585,92.95,96.181305,13.36,99.76174719,0,0,1.3,39.28980527,64.10355141,7.827030894,95.14623522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,Torrance,"CalEnviroScreen 4.0 High Pollution Burden Score, Low Population Count",,,,,,,,,Yes,4053343.65270996,9652.37633433188
3952,06,037,113401,06037113401,1134.01,Census Tract 1134.01,G5020,S,2451817,0,+34.2272273,-118.5626938,6037113401,2451814,6037113401,-419955.661430314,132398.006614492,1834,6037113401,91306,6550,42.00010871,78.03832577,0.06350576,91.05164904,12.12804813,86.12321095,0.203933443,62.81269446,0,0,566.276001,53.98849712,1076.933687,62.7875,726.638249,83.12726364,65.58550495,73.67359798,11.5,64.66965286,33,82.10194255,1.705,91.58173395,3,33.15833683,0.2,9.667812142,61.54233299,7.514306634,92.79402614,61.35,70.52592223,5.41,62.39414935,16.09,71.97158524,15.3,55.98582637,11,65.62457707,22.4,39.39698492,2.6,11.86881832,12.2,24.46134347,53.88236449,5.589352518,55.87493696,9.6031,74.4275,15.9695,48.2595,27.4656,2.0153,0,15.5878,0.0763,6.5954,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,,,,,,,,,Yes,2451814.11724091,6310.46356966638
3953,06,029,003206,06029003206,32.06,Census Tract 32.06,G5020,S,50472619,0,+35.2667571,-119.0713629,6029003206,50472618,6029003206,-305153.206526949,84413.4435434327,188,6029003206,93313,21438,39.38841289,73.92839133,0.06591477,95.27069073,14.67803689,98.69321717,0.17006201,56.31611699,12570.60278,98.55172414,87.05026883,22.19304826,326.4793184,9.6875,897.8321634,97.97677033,22.59496678,15.17328292,9,58.17469205,2.1,14.51104101,0.375,58.80873594,0,0,5,75.67010309,54.96616735,6.711358116,82.36465464,55.67,63.49700897,5.08,54.61893764,18.68,83.27517448,21.2,66.81852696,9.2,58.57355528,29,52.26130653,5.2,46.99375325,7.5,5.475285171,56.57742957,5.868918364,60.33787191,19.5121,73.4257,7.0622,52.4816,22.5348,4.3941,0.2892,17.7209,0.4758,2.1037,Kern ,Bakersfield,CalEnviroScreen 3.0 Disadvantaged Communities Only,,,,,,,,,Yes,50472618.4128952,38759.7389298741
3954,06,039,000201,06039000201,2.01,Census Tract 2.01,G5020,S,105212900,0,+37.0986965,-120.1431312,6039000201,105212907,6039000201,-102002.173302425,-12703.5786010811,230,6039000201,93610,8718,42.43007907,78.59304085,0.05846283,78.00871189,11.87366671,72.1219664,0.072326602,26.79527069,2217.487383,93.5862069,346.7799581,44.44861215,931.7219258,53.8875,543.118785,64.10640689,54.82604045,58.38689351,0,0,3.6,23.65930599,0.11,19.24553276,3,33.15833683,5.5,77.61741123,51.19050316,6.250350267,73.20472931,56.5,64.70588235,3.61,18.39876828,32.34,99.86291127,31.1,81.40976968,13.7,73.36581405,52.3,84.53517588,,,15.3,40.2661597,65.44170856,6.788432209,73.63842663,3.6935,92.2574,4.0491,43.7944,31.0966,16.0931,2.1679,3.0053,0.2065,3.6362,Madera ,Unincorporated Madera County area,CalEnviroScreen 4.0 Top 25%,,,,,,,,,Yes,105212907.191497,49438.6071969949
3955,06,059,052404,06059052404,524.04,Census Tract 524.04,G5020,S,23563124,0,+33.6737800,-117.7189411,6059052404,23563127,6059052404,-479799.890046544,211585.157947519,39,6059052404,92618,4220,17.50985035,31.58093797,0.05116215,64.72930927,10.74508168,53.32918482,0.165822326,55.17112632,4425.705853,96.34482759,1026.564351,64.15353838,1246.74854,70.5125,411.3763722,47.2961159,,,14.25,73.68421053,34.5,82.8988876,0.53,71.14493713,5,51.21797564,6.2,80.2978236,66.9530749,8.174957146,96.97573118,14.27,3.115653041,,,5.82,2.754237288,6,25.8921792,10.8,64.81255921,11.9,14.48492462,5.3,48.25611661,,,20.64819504,2.141888947,8.57286939,11.3744,84.218,4.4076,8.1517,30.3318,0.4502,0,54.8341,0.1422,6.09,Orange ,Irvine,CalEnviroScreen 3.0 Disadvantaged Communities Only,,,,,,,,,Yes,23563127.398819,22021.5418277363
3956,06,037,407001,06037407001,4070.01,Census Tract 4070.01,G5020,S,1071060,23653,+34.0595763,-117.9795290,6037407001,1094711,6037407001,-437419.296821456,186666.39067949,1391,6037407001,91746,6284,51.08257703,88.96873424,0.05679963,75.12134412,12.0150862,79.2159303,0.428967999,86.48413192,0.269903017,33.31034483,2034.470988,79.70742686,669.11999,33.6125,821.0835388,95.27913076,83.04081297,91.98487713,24.5,85.89025756,53.55,91.08417732,0.86,82.73990735,3,33.15833683,2.5,59.17525773,71.36283628,8.713388135,98.83011823,42.57,45.45114656,4.57,40.46702592,14.31,62.1884347,34.8,85.07972665,6.4,45.37826499,34.2,60.45226131,9.6,84.57834461,15.8,42.82636248,56.51593053,5.862538915,60.28744327,11.1076,78.2623,10.6302,92.0274,1.5436,0.3819,0,5.4901,0,0.557,Los Angeles,West Puente Valley,CalEnviroScreen 4.0 Top 25%,2610,"$80,592",5,"$102,200","$103,700",75235,107.12%,Low,Yes,1094711.09992218,4732.43109623854
3957,06,037,407002,06037407002,4070.02,Census Tract 4070.02,G5020,S,2809995,243696,+34.0555809,-117.9912890,6037407002,3053698,6037407002,-438106.440911587,185330.343418757,1494,6037407002,91746,3436,60.33909215,95.90267272,0.05679963,75.12134412,12.04124577,80.60983199,0.152174923,51.73615432,0.023687673,16.65517241,2153.357361,80.60765191,1571.765237,79.55,821.0835388,95.27913076,82.33934256,91.31695022,36.6,91.75065323,39.85,85.90403453,2.33,93.92455328,3,33.15833683,6.25,80.43528064,73.25121021,8.943958217,99.24082141,48.99,55.15952144,4.56,40.10777521,17.53,78.43968096,38.2,88.4712731,14.5,76.07254026,35.4,62.34924623,10.6,88.40447683,16.3,45.5513308,65.03604966,6.746352195,72.98285426,10.099,73.4866,16.4144,84.4587,3.1723,0.7567,0,10.7101,0.1164,0.7858,Los Angeles,Industry,CalEnviroScreen 4.0 Top 25%,2611,"$62,330",5,"$102,200","$103,700",75235,82.85%,Low,Yes,3053697.82219696,7554.42323507814
3958,06,037,407102,06037407102,4071.02,Census Tract 4071.02,G5020,S,922628,0,+34.0437456,-117.9767958,6037407102,922628,6037407102,-439321.313650405,186795.556129809,1495,6037407102,91746,5710,49.13070856,86.8885527,0.05605125,74.10080896,12.0514888,81.23210952,0.197431662,61.59303049,0,0,2610.830037,83.14578645,630.4286855,30.6375,831.6131659,95.82864993,76.69943277,86.25078765,27.5,87.5699888,24.6,74.01627096,0.38,59.13964262,2,23.87652247,3.2,64.39862543,63.33245944,7.732880717,94.53640324,51.18,58.17547358,6.01,75.32717475,15.14,67.14855434,35.7,85.92761326,13.3,72.2560563,27.8,50.23869347,4.4,36.4393545,14,33.20659062,61.24869793,6.353480722,67.56177509,13.0648,76.6025,10.3327,78.5289,2.014,1.0158,0.5079,16.4273,0,1.5061,Los Angeles,La Puente,CalEnviroScreen 4.0 Top 25%,2612,"$73,529",5,"$102,200","$103,700",75235,97.73%,Low,Yes,922627.857955933,4432.01290031221
3959,06,037,407200,06037407200,4072,Census Tract 4072,G5020,S,1455297,0,+34.0335496,-117.9597817,6037407200,1455299,6037407200,-440418.40565809,188390.511138713,1488,6037407200,91744,6910,56.22710388,93.36863338,0.05530288,72.54511512,12.1482157,86.95706285,0.197155856,61.54324829,0,0,2836.380005,84.07101775,662.2048867,33.1875,756.2492488,86.04970651,85.23240763,93.50976686,12,68.94363568,55.55,91.56566495,1.03,85.47981469,2,23.87652247,0.5,22.08476518,62.61864498,7.645724114,93.77722464,73.09,80.72033898,4.24,32.2684116,18.24,81.64257228,38.8,89.0534042,18.3,84.04384896,36.1,63.31658291,7.8,74.10203019,23,74.04309252,70.89444969,7.354058692,81.22793747,12.5326,75.1375,12.33,86.9754,4.6599,0.0289,0,8.3357,0,0,Los Angeles,La Puente,CalEnviroScreen 4.0 Top 25%,2613,"$61,519",4,"$94,600","$96,000",75235,81.77%,Low,Yes,1455299.35359955,6442.18864995713
3960,06,113,010101,06113010101,101.01,Census Tract 101.01,G5020,S,3228435,247357,+38.5922085,-121.5170147,6113010101,3475794,6113010101,65069.4712798013,-131971.087704951,224,6113010101,95605,6796,49.36965755,87.26676752,0.04632538,46.9943995,9.007958021,37.52333541,0.115327515,41.91661481,0.131409838,27.75862069,192.0493317,33.89597399,410.4233338,14.925,247.7222002,11.37754465,67.78085709,76.26969124,38.4,92.85181038,37.5,84.6588079,2.795,95.5393779,18,97.52204956,0,0,48.92656807,5.973924244,67.54200373,84.87,87.66201396,6.06,76.44341801,21.9,93.3449651,20.9,66.31232599,13.3,72.2560563,45.6,76.98492462,11.9,91.94429984,19.3,60.10139417,79.66829961,8.264192102,92.29702471,16.3626,71.1742,12.4632,38.6992,38.4197,6.3861,1.4273,6.1212,2.6339,6.3125,Yolo ,West Sacramento,CalEnviroScreen 4.0 Top 25%,8010,"$40,203",3,"$66,600","$99,900",75235,53.44%,Low,Yes,3475794.18119097,7484.88668975975
3961,06,037,407701,06037407701,4077.01,Census Tract 4077.01,G5020,S,1134475,0,+34.0139367,-117.9298382,6037407701,1134473,6037407701,-442533.513450425,191202.502219119,1489,6037407701,91744,4903,49.23609969,87.10287443,0.05334987,69.32171749,12.16555191,87.41754823,0.103058636,38.31985065,0,0,2466.883341,82.40810203,1130.730297,65.6125,760.6409341,86.52429125,72.86147757,82.2810334,13,71.63120567,22.55,71.74165698,0.05,7.346128392,5,51.21797564,1.25,38.99198167,58.71901681,7.169580289,89.13503423,73.09,80.72033898,2.94,8.596356171,18.24,81.64257228,43.7,92.64743103,25.8,93.07078089,49.8,81.49497487,3.9,29.41176471,25.1,80.46894804,66.20260119,6.867361506,74.69742814,10.1163,77.1772,12.7065,83.092,2.7534,0.3059,0,13.1552,0.6935,0,Los Angeles,La Puente,CalEnviroScreen 4.0 Top 25%,2614,"$49,531",4,"$94,600","$96,000",75235,65.84%,Low,Yes,1134472.69734955,4725.87114397025
3962,06,037,407702,06037407702,4077.02,Census Tract 4077.02,G5020,S,2000417,905,+34.0211206,-117.9466149,6037407702,2001326,6037407702,-441840.632605457,189675.25411531,1490,6037407702,91744,6744,48.11326314,85.65305093,0.05462941,71.66148102,12.14946851,86.9943995,0.39144464,84.28126945,0,0,2334.606649,81.6704176,913.3091682,52.5375,696.6796526,77.59460472,67.30606326,75.60176434,12.25,69.52220978,40.45,86.26930101,0.405,61.7868961,6,58.69382612,2.5,59.17525773,66.55828577,8.126753472,96.75171126,73.09,80.72033898,2.96,8.788811907,18.24,81.64257228,30.3,80.57453809,14.2,75.19285424,32.5,57.78894472,4.6,39.21134826,13.9,32.71229404,57.07328513,5.920354703,61.00605144,14.3238,73.1317,12.5445,76.3049,7.2361,0.6228,0.6376,14.7242,0,0.4745,Los Angeles,La Puente,CalEnviroScreen 4.0 Top 25%,2615,"$75,664",4,"$94,600","$96,000",75235,100.57%,Low,Yes,2001325.7488327,7114.31591600338
3963,06,037,407900,06037407900,4079,Census Tract 4079,G5020,S,1495757,304,+34.0421045,-117.9273307,6037407900,1496060,6037407900,-439507.334107532,191305.561890931,1795,6037407900,91744,6082,34.17942853,66.22541604,0.05462941,71.66148102,12.14364495,86.77037959,0.134729483,47.15619166,0.88652257,42.06896552,2044.465719,79.81995499,393.4645618,13.675,756.4534988,86.34944424,60.65645797,66.67926906,3,31.24300112,0,0,0.145,24.71211118,2,23.87652247,1.45,40.09163803,49.17660869,6.004454154,68.32607343,50.12,56.79212363,4.84,47.95996921,12.69,52.00648056,23.4,70.5770691,12.8,70.87562593,23.3,41.24371859,9.7,84.98178032,11.3,19.80988593,54.87523689,5.692345657,57.48865356,11.9204,73.3805,14.6991,66.9023,5.0477,4.9984,0,21.9171,0.6577,0.4768,Los Angeles,Valinda,CalEnviroScreen 3.0 Disadvantaged Communities Only,2616,"$91,458",4,"$94,600","$96,000",75235,121.56%,Low,Yes,1496060.28528595,5347.3172738694
3964,06,037,431100,06037431100,4311,Census Tract 4311,G5020,S,3015525,0,+34.1360755,-117.9971918,6037431100,3015520,6037431100,-429121.117572794,184696.388534986,2308,6037431100,91016,6758,39.69784916,74.50832073,0.06133785,84.57996266,11.8926537,72.90603609,0.529933886,90.91474798,0,0,1575.716309,74.35608902,1560.164232,79.2625,497.7551677,60.33470713,54.59725145,57.99621928,43.5,94.43822322,36.75,84.14411423,1.885,92.15089345,2,23.87652247,8.75,87.94959908,68.86647868,8.408583368,97.88425638,46.9,51.85692921,3.91,24.57018219,10.87,36.889332,16,57.61832447,10.1,62.24116931,32.2,57.29899497,6.2,59.38313378,13.3,29.72116603,45.51235276,4.721110254,43.58295512,11.2607,81.4442,7.2951,58.2273,16.1438,8.9967,0,14.6493,0.873,1.1098,Los Angeles,Monrovia,CalEnviroScreen 3.0 Disadvantaged Communities Only,2617,"$78,427",3,"$85,150","$86,400",75235,104.24%,Low,Yes,3015519.56874084,8023.45791047845
3965,06,029,005204,06029005204,52.04,Census Tract 52.04,G5020,S,935266479,7886247,+35.4762840,-118.6143672,6029005204,943152797,6029005204,-281539.622328421,126264.465367979,182,6029005204,93285,5963,43.37899711,80.00504286,0.06591477,95.27069073,9.887196271,47.99004356,0.004487542,1.891723709,136.6573509,79.06896552,1.8398,5.701425356,139.6568448,2.1875,685.2416312,75.4589734,42.56237515,40.63011972,4,37.55132512,8,40.7604184,0.1,16.63798809,3,33.15833683,16.5,96.81557847,44.01152996,5.373799066,54.07591786,63.62,72.94366899,7.11,90.89042853,23.95,96.74725823,16.1,57.92204505,,,52.2,84.39698492,14.7,96.57730349,14.6,36.2103929,77.81856675,8.072314684,90.06555724,6.3223,70.2666,23.411,13.567,80.7312,0.2851,2.0795,1.0062,0,2.331,Kern ,Unincorporated Kern County area,CalEnviroScreen 4.0 Top 25%,1091,"$31,943",2,"$44,750","$67,900",75235,42.46%,Low,Yes,943152797.334446,216591.935278704
